-10.780201,COCCOCC(=O)NCc1[nH]nc(n1)c2ccncc2
-10.775541,CC(C)CCn1c(ccn1)NC(=O)NCc2[nH]nc(n2)c3ccncc3
-10.761209,c1c(ccnc1)c2n[nH]c(n2)CNC(=O)c3nnn(c3)[C@H]4CC[C@H](CC4)[NH3+]
-10.741192,Cn1c(cc(n1)C(=O)NCc2[nH]nc(n2)c3ccncc3)c4cccs4
-10.725442999999999,c1ccc(cc1)Cc2[nH]nc(n2)c3ccncc3
-10.709632000000001,c1cnccc1c2nc([nH]n2)CNC(=O)CCCN3CCCCC3=O
-10.705903,c1ccc(c(c1)CSCCCNC(=O)c2c3c(n[nH]2)CCCC3)F
-10.694676,c1cc(ccc1n2cnnn2)OCC(=O)NCc3[nH]nc(n3)c4ccncc4
-10.678543,c1cnc(nc1)c2nc(on2)C3CN(C3)C(=O)c4ccc5c(c4)nc[nH]5
-10.666217,c1cnccc1c2nc([nH]n2)CNC(=O)[C@H]3CCC[C@@H](C3)O
-10.640963000000001,c1cc(cc(c1)N2CCCC2=O)CNC(=O)c3cc(n[nH]3)C4CC4
-10.630582,CCc1ccc(cc1)C(=O)CSc2[nH]nc(n2)c3ccncc3
-10.618022999999999,c1cc(cc(c1)Cn2ccnc2)CNC(=O)c3cc(n[nH]3)C4CC4
-10.615252,CCCc1cc([nH]n1)C(=O)NCCCc2ccncc2
-10.609564,c1ccc(cc1)CCC(=O)N2CCC(CC2)Cc3cc([nH]n3)C(=O)N
-10.605537,Cc1c2cc(cc(c2[nH]c1c3ccccc3)CNC(=O)c4cc(n[nH]4)C(=O)C)Cl
-10.603060000000001,C[NH+](C)CCNC(=O)NCc1[nH]nc(n1)c2ccccc2
-10.588814999999999,Cn1c2ccc(cc2nc1NCCOC)C(=O)NCc3[nH]nc(n3)c4ccncc4
-10.585653,CCCc1cc([nH]n1)C(=O)NCCSc2ccc(cc2)C
-10.572836,c1ccc2c(c1)CCN2C(=O)Cc3ccc(cc3)NC(=O)c4cc[nH]n4
-10.571235,CC(=O)c1cc([nH]n1)C(=O)NCc2ccc3c(c2)c4c([nH]3)CCCCCC4
-10.569777,c1ccc2c(c1)CCN(C2)c3c(cccn3)CNC(=O)c4cc(n[nH]4)C5CC5
-10.566353,Cn1c2ccccc2cc1C(=O)N3CC[C@H](C3)NC(=O)c4c5c(n[nH]4)CCCC5
-10.565071000000001,c1cnccc1c2cc([nH]n2)C(=O)NCCSC(F)(F)F
-10.562632,c1cnccc1C[C@@H]2COC[C@H]2NC(=O)c3c4c(n[nH]3)CCCC4
-10.552799,COc1ccccc1OCC(=O)NCc2[nH]nc(n2)c3ccncc3
-10.550684,CCc1c(c([nH]n1)C(=O)NCCCSCc2cccc(c2)C)C
-10.545331,c1ccc2c(c1)CCN2C(=O)CCCNC(=O)c3cc(n[nH]3)C4CC4
-10.526522,c1cc2c(cc1C(=O)NCc3[nH]nc(n3)c4ccncc4)CCO2
-10.524443,CCCc1cc([nH]n1)C(=O)NCc2ccc(cc2)C(=O)N3CCCC3
-10.517155,CC(C)c1csc(n1)C[NH2+]Cc2[nH]nc(n2)c3ccncc3
-10.509583000000001,c1cc(cc(c1)N2CCOC2=O)CNC(=O)c3cc(n[nH]3)C4CC4
-10.508184,c1cnccc1c2nc([nH]n2)C[NH2+]C3CSCCSC3
-10.497501,c1cnccc1c2nc([nH]n2)CNC(=O)C[NH+]3CCCC3
-10.479983,COc1ccc(cc1)c2ccc3nnc(n3n2)CNC(=O)c4cc(n[nH]4)C5CC5
-10.479892,COc1ccc(cc1)c2nc([nH]n2)CNC(=O)Nc3cccc(c3)C#N
-10.388034,c1ccc(cc1)SCCCNC(=O)c2c3ccccc3n[nH]2
-10.33065,Cc1cc(nc2c1c(=O)[nH]c(n2)SCC(=O)c3ccc(c(c3)O)O)C
-10.323227000000001,c1c[nH]c2c1ncnc2NCc3[nH]c(nn3)c4cnccn4
-10.317758999999999,c1ccc(cc1)c2cc([nH]n2)CNC(=O)c3cc(n[nH]3)N
-10.306133,Cc1cc(c2c(c1)c(c([nH]2)c3ccccc3)C)CNC(=O)c4cc(n[nH]4)C
-10.295366,CN(Cc1c2c([nH]n1)CCCCC2)C(=O)c3ccc4c[nH]nc4n3
-10.264252,Cc1ccc(o1)c2cc([nH]n2)C(=O)NCc3[nH]nc(n3)c4ccncc4
-10.233353,CN(CCCNC(=O)c1cc(n[nH]1)c2ccccc2O)c3ccccc3
-10.193213,Cc1cc([nH]n1)C(=O)NCCSc2nc([nH]n2)C
