0.0,Cc1ccc(s1)c2cc([nH]n2)C(=O)NCCSc3nc([nH]n3)C
0.017122043246995785,COc1ccc(cc1)c2cc([nH]n2)C(=O)N[C@H]3CC[C@H]3[NH3+]
0.04838875761075958,CCc1ccc(cc1)c2cc([nH]n2)C(=O)NCCc3cn[nH]n3
0.06614764225117879,Cc1ccc(cc1)c2cc([nH]n2)C(=O)NCCc3cn[nH]n3
0.07427746918121318,COc1ccc(cc1)c2cc([nH]n2)C(=O)NCc3[nH]nc(n3)N
0.08626992926426788,c1cc(ccc1c2cc([nH]n2)C(=O)NCc3[nH]nc(n3)N)F
0.08809589769982624,CC(C)[C@H](C(=O)NCc1cc(n[nH]1)c2ccccc2)[NH3+]
0.11484373128065509,Cc1ccc(cc1C)c2cc([nH]n2)C(=O)NCc3[nH]ncn3
0.14074452224321024,c1ccc(cc1)c2cc([nH]n2)CNC(=O)[C@H](CO)[NH3+]
0.1407714533469123,c1ccc(c(c1)c2cc([nH]n2)C(=O)NCCCc3csc(n3)N)F
0.1476801725491655,Cc1ccc(s1)c2cc([nH]n2)C(=O)NCCSc3cn[nH]n3
0.14972663939628375,c1ccc(cc1)Cn2cc(cn2)C[NH2+]Cc3c[nH]nc3c4ccc(cc4)c5ccccc5
0.15823290770968182,Cc1[nH]nc(n1)SCCNC(=O)c2cc(n[nH]2)C3CC3
0.17149320890635353,CC(C)Cc1ccc(cc1)c2cc([nH]n2)C(=O)NN
0.18051968317140663,c1cc(ccc1c2cc([nH]n2)C(=O)NCCc3c[nH]cn3)Cl
0.18353636283167082,CCc1ccc(cc1)c2cc([nH]n2)C(=O)NCCc3nc([nH]n3)N
0.20106049141739393,COc1ccc(cc1)c2cc([nH]n2)C(=O)NCc3nc([nH]n3)N
0.2021848649969514,COc1ccc(cc1)c2cc([nH]n2)C(=O)NCc3[nH]c(nn3)N
0.20322606899154705,CCn1cc(cn1)C[NH2+]Cc2c[nH]nc2c3ccc(cc3)c4ccccc4
0.20522916884079218,c1ccc(cc1)c2cc([nH]n2)CNC(=O)c3cc([nH]n3)N
0.20561630345650805,c1ccc(cc1)c2ccc(cc2)c3c(c[nH]n3)C[NH2+]C4CCC4
0.2079897059816554,Cc1ccc(s1)c2cc(n[nH]2)C(=O)NCc3[nH]nc(n3)c4ccncc4
0.21317631971814208,c1cscc1c2cc([nH]n2)C(=O)N3CCC(CC3)c4nc[nH]n4
0.21335176793784769,CCc1ccc(cc1)c2cc([nH]n2)C(=O)NCCc3[nH]nc(n3)N
0.2149707035136969,c1ccc(c(c1)c2cc([nH]n2)C(=O)NCCSc3nc[nH]n3)O
0.21595101549073112,c1ccc(cc1)CCc2nc([nH]n2)c3c4ccccc4n[nH]3
0.22020504075012623,COc1ccc(cc1)c2cc([nH]n2)C(=O)NCCc3cn[nH]n3
0.22462411803110655,c1ccc(cc1)c2ccc(cc2)c3c(c[nH]n3)C[NH2+]CCN4CCNC4=O
0.22738524924043388,c1ccc(cc1)c2ccc(cc2)c3c(c[nH]n3)C[NH2+]Cc4ccc(s4)Cl
0.22904517554030018,c1cc(ccc1c2cc([nH]n2)C(=O)NCc3nc([nH]n3)N)F
0.2297119183797456,CCCc1cc(n[nH]1)C(=O)NCc2[nH]nc(n2)c3ccncc3
0.23051905939951947,Cc1ccc(cc1)c2cc([nH]n2)C(=O)NCCSc3cn[nH]n3
0.2330851381298288,c1cc(ccc1c2cc([nH]n2)C(=O)NCc3[nH]c(nn3)N)F
0.23580656576347783,c1cc(ccc1c2c(c[nH]n2)C[NH2+][C@H]3CC[C@H](C3)O)C(F)(F)F
0.23657826069823235,c1cc(sc1)c2nc([nH]n2)CNC(=O)c3cc[nH]n3
0.23657826069823235,c1cc(sc1)c2nc([nH]n2)CNC(=O)c3cc[nH]n3
0.23959236606181897,Cc1c(n[nH]c1C(=O)NCCc2cn[nH]n2)c3ccccc3
0.24190784691172504,c1cc(ccc1c2cc([nH]n2)C(=O)NCCc3ccsc3)F
0.24247835066000006,Cc1ccc(s1)c2cc([nH]n2)C(=O)NC(C)(C)c3nnc(s3)N
0.24283696998944332,c1ccc(cc1)c2ccc(cc2)c3c(c[nH]n3)C[NH+]4CCN(CC4)C=O
